fecha;pais_orig_cod;pais_orig;mun_dest_cod;mun_dest;turistas;prov_dest_cod;prov_dest
1/2/24;0;Total;26019;Arrúbal;72;26;Rioja, La
1/2/24;10;Total Europa;26019;Arrúbal;69;26;Rioja, La
1/2/24;11;Total Unión Europea;26019;Arrúbal;66;26;Rioja, La
1/2/24;0;Total;26020;Ausejo;68;26;Rioja, La
1/2/24;10;Total Europa;26020;Ausejo;55;26;Rioja, La
1/2/24;11;Total Unión Europea;26020;Ausejo;52;26;Rioja, La
1/2/24;0;Total;26021;Autol;90;26;Rioja, La
1/2/24;10;Total Europa;26021;Autol;77;26;Rioja, La
1/2/24;11;Total Unión Europea;26021;Autol;75;26;Rioja, La
1/2/24;0;Total;26024;Bañares;55;26;Rioja, La
1/2/24;10;Total Europa;26024;Bañares;42;26;Rioja, La
1/2/24;11;Total Unión Europea;26024;Bañares;37;26;Rioja, La
1/2/24;0;Total;26034;Briones;69;26;Rioja, La
1/2/24;10;Total Europa;26034;Briones;61;26;Rioja, La
1/2/24;11;Total Unión Europea;26034;Briones;56;26;Rioja, La
1/2/24;0;Total;26036;Calahorra;688;26;Rioja, La
1/2/24;10;Total Europa;26036;Calahorra;541;26;Rioja, La
1/2/24;11;Total Unión Europea;26036;Calahorra;503;26;Rioja, La
1/2/24;20;Total África;26036;Calahorra;62;26;Rioja, La
1/2/24;30;Total América;26036;Calahorra;79;26;Rioja, La
1/2/24;33;Total Sudamérica;26036;Calahorra;59;26;Rioja, La
1/2/24;110;Francia;26036;Calahorra;150;26;Rioja, La
1/2/24;115;Italia;26036;Calahorra;41;26;Rioja, La
1/2/24;121;Países Bajos;26036;Calahorra;45;26;Rioja, La
1/2/24;123;Portugal;26036;Calahorra;30;26;Rioja, La
1/2/24;126;Alemania;26036;Calahorra;61;26;Rioja, La
1/2/24;131;Suecia;26036;Calahorra;33;26;Rioja, La
1/2/24;228;Marruecos;26036;Calahorra;56;26;Rioja, La
1/2/24;343;Colombia;26036;Calahorra;50;26;Rioja, La
1/2/24;0;Total;26046;Cenicero;74;26;Rioja, La
1/2/24;10;Total Europa;26046;Cenicero;63;26;Rioja, La
1/2/24;11;Total Unión Europea;26046;Cenicero;58;26;Rioja, La
1/2/24;0;Total;26047;Cervera del Río Alhama;138;26;Rioja, La
1/2/24;10;Total Europa;26047;Cervera del Río Alhama;122;26;Rioja, La
1/2/24;11;Total Unión Europea;26047;Cervera del Río Alhama;112;26;Rioja, La
1/2/24;110;Francia;26047;Cervera del Río Alhama;32;26;Rioja, La
1/2/24;0;Total;26049;Cihuri;46;26;Rioja, La
1/2/24;10;Total Europa;26049;Cihuri;34;26;Rioja, La
1/2/24;0;Total;26054;Cornago;33;26;Rioja, La
1/2/24;10;Total Europa;26054;Cornago;33;26;Rioja, La
1/2/24;11;Total Unión Europea;26054;Cornago;30;26;Rioja, La
1/2/24;0;Total;26056;Cuzcurrita de Río Tirón;45;26;Rioja, La
1/2/24;10;Total Europa;26056;Cuzcurrita de Río Tirón;38;26;Rioja, La
1/2/24;11;Total Unión Europea;26056;Cuzcurrita de Río Tirón;36;26;Rioja, La
1/2/24;0;Total;26061;Ezcaray;84;26;Rioja, La
1/2/24;10;Total Europa;26061;Ezcaray;63;26;Rioja, La
1/2/24;11;Total Unión Europea;26061;Ezcaray;57;26;Rioja, La
1/2/24;0;Total;26062;Foncea;32;26;Rioja, La
1/2/24;10;Total Europa;26062;Foncea;30;26;Rioja, La
1/2/24;11;Total Unión Europea;26062;Foncea;30;26;Rioja, La
1/2/24;0;Total;26064;Fuenmayor;108;26;Rioja, La
1/2/24;10;Total Europa;26064;Fuenmayor;91;26;Rioja, La
1/2/24;11;Total Unión Europea;26064;Fuenmayor;85;26;Rioja, La
1/2/24;0;Total;26069;Grañón;45;26;Rioja, La
1/2/24;11;Total Unión Europea;26069;Grañón;42;26;Rioja, La
1/2/24;0;Total;26071;Haro;321;26;Rioja, La
1/2/24;10;Total Europa;26071;Haro;270;26;Rioja, La
1/2/24;11;Total Unión Europea;26071;Haro;238;26;Rioja, La
1/2/24;102;Austria;26071;Haro;31;26;Rioja, La
1/2/24;110;Francia;26071;Haro;67;26;Rioja, La
1/2/24;121;Países Bajos;26071;Haro;33;26;Rioja, La
1/2/24;126;Alemania;26071;Haro;49;26;Rioja, La
1/2/24;0;Total;26079;Huércanos;65;26;Rioja, La
1/2/24;10;Total Europa;26079;Huércanos;54;26;Rioja, La
1/2/24;11;Total Unión Europea;26079;Huércanos;50;26;Rioja, La
1/2/24;0;Total;26084;Lardero;178;26;Rioja, La
1/2/24;10;Total Europa;26084;Lardero;136;26;Rioja, La
1/2/24;11;Total Unión Europea;26084;Lardero;125;26;Rioja, La
1/2/24;110;Francia;26084;Lardero;36;26;Rioja, La
1/2/24;0;Total;26089;Logroño;3811;26;Rioja, La
1/2/24;10;Total Europa;26089;Logroño;3190;26;Rioja, La
1/2/24;11;Total Unión Europea;26089;Logroño;2892;26;Rioja, La
1/2/24;20;Total África;26089;Logroño;99;26;Rioja, La
1/2/24;30;Total América;26089;Logroño;417;26;Rioja, La
1/2/24;31;Total América del Norte;26089;Logroño;185;26;Rioja, La
1/2/24;33;Total Sudamérica;26089;Logroño;216;26;Rioja, La
1/2/24;40;Total Asia;26089;Logroño;101;26;Rioja, La
1/2/24;102;Austria;26089;Logroño;153;26;Rioja, La
1/2/24;103;Bélgica;26089;Logroño;94;26;Rioja, La
1/2/24;107;Dinamarca;26089;Logroño;55;26;Rioja, La
1/2/24;110;Francia;26089;Logroño;947;26;Rioja, La
1/2/24;113;Irlanda;26089;Logroño;63;26;Rioja, La
1/2/24;115;Italia;26089;Logroño;136;26;Rioja, La
1/2/24;117;Luxemburgo;26089;Logroño;110;26;Rioja, La
1/2/24;121;Países Bajos;26089;Logroño;493;26;Rioja, La
1/2/24;122;Polonia;26089;Logroño;92;26;Rioja, La
1/2/24;123;Portugal;26089;Logroño;124;26;Rioja, La
1/2/24;124;Andorra;26089;Logroño;30;26;Rioja, La
1/2/24;125;Reino Unido;26089;Logroño;185;26;Rioja, La
1/2/24;126;Alemania;26089;Logroño;417;26;Rioja, La
1/2/24;128;Rumania;26089;Logroño;77;26;Rioja, La
1/2/24;131;Suecia;26089;Logroño;76;26;Rioja, La
1/2/24;132;Suiza;26089;Logroño;52;26;Rioja, La
1/2/24;228;Marruecos;26089;Logroño;47;26;Rioja, La
1/2/24;302;EE.UU.;26089;Logroño;122;26;Rioja, La
1/2/24;343;Colombia;26089;Logroño;109;26;Rioja, La
1/2/24;407;China;26089;Logroño;38;26;Rioja, La
1/2/24;0;Total;26091;Lumbreras de Cameros;368;26;Rioja, La
1/2/24;10;Total Europa;26091;Lumbreras de Cameros;351;26;Rioja, La
1/2/24;11;Total Unión Europea;26091;Lumbreras de Cameros;342;26;Rioja, La
1/2/24;110;Francia;26091;Lumbreras de Cameros;61;26;Rioja, La
1/2/24;121;Países Bajos;26091;Lumbreras de Cameros;140;26;Rioja, La
1/2/24;131;Suecia;26091;Lumbreras de Cameros;68;26;Rioja, La
1/2/24;0;Total;26099;Murillo de Río Leza;54;26;Rioja, La
1/2/24;10;Total Europa;26099;Murillo de Río Leza;41;26;Rioja, La
1/2/24;11;Total Unión Europea;26099;Murillo de Río Leza;36;26;Rioja, La
1/2/24;0;Total;26102;Nájera;137;26;Rioja, La
1/2/24;10;Total Europa;26102;Nájera;111;26;Rioja, La
1/2/24;11;Total Unión Europea;26102;Nájera;105;26;Rioja, La
1/2/24;0;Total;26103;Nalda;81;26;Rioja, La
1/2/24;10;Total Europa;26103;Nalda;70;26;Rioja, La
1/2/24;11;Total Unión Europea;26103;Nalda;64;26;Rioja, La
1/2/24;0;Total;26105;Navarrete;87;26;Rioja, La
1/2/24;10;Total Europa;26105;Navarrete;70;26;Rioja, La
1/2/24;11;Total Unión Europea;26105;Navarrete;64;26;Rioja, La
1/2/24;0;Total;26106;Nestares;66;26;Rioja, La
1/2/24;10;Total Europa;26106;Nestares;63;26;Rioja, La
1/2/24;11;Total Unión Europea;26106;Nestares;57;26;Rioja, La
1/2/24;0;Total;26117;Pradejón;81;26;Rioja, La
1/2/24;10;Total Europa;26117;Pradejón;75;26;Rioja, La
1/2/24;11;Total Unión Europea;26117;Pradejón;69;26;Rioja, La
1/2/24;0;Total;26120;Quel;103;26;Rioja, La
1/2/24;10;Total Europa;26120;Quel;67;26;Rioja, La
1/2/24;11;Total Unión Europea;26120;Quel;54;26;Rioja, La
1/2/24;0;Total;26125;Rincón de Soto;80;26;Rioja, La
1/2/24;10;Total Europa;26125;Rincón de Soto;71;26;Rioja, La
1/2/24;11;Total Unión Europea;26125;Rincón de Soto;66;26;Rioja, La
1/2/24;0;Total;26129;San Asensio;52;26;Rioja, La
1/2/24;10;Total Europa;26129;San Asensio;40;26;Rioja, La
1/2/24;11;Total Unión Europea;26129;San Asensio;34;26;Rioja, La
1/2/24;0;Total;26138;Santo Domingo de la Calzada;89;26;Rioja, La
1/2/24;10;Total Europa;26138;Santo Domingo de la Calzada;71;26;Rioja, La
1/2/24;11;Total Unión Europea;26138;Santo Domingo de la Calzada;64;26;Rioja, La
1/2/24;0;Total;26142;San Vicente de la Sonsierra;60;26;Rioja, La
1/2/24;10;Total Europa;26142;San Vicente de la Sonsierra;46;26;Rioja, La
1/2/24;11;Total Unión Europea;26142;San Vicente de la Sonsierra;40;26;Rioja, La
1/2/24;0;Total;26144;Sorzano;38;26;Rioja, La
1/2/24;0;Total;26148;Tirgo;31;26;Rioja, La
1/2/24;0;Total;26155;Treviana;42;26;Rioja, La
1/2/24;10;Total Europa;26155;Treviana;36;26;Rioja, La
1/2/24;11;Total Unión Europea;26155;Treviana;31;26;Rioja, La
1/2/24;0;Total;26165;Viguera;56;26;Rioja, La
1/2/24;10;Total Europa;26165;Viguera;49;26;Rioja, La
1/2/24;11;Total Unión Europea;26165;Viguera;46;26;Rioja, La
1/2/24;0;Total;26168;Villamediana de Iregua;61;26;Rioja, La
1/2/24;10;Total Europa;26168;Villamediana de Iregua;53;26;Rioja, La
1/2/24;11;Total Unión Europea;26168;Villamediana de Iregua;53;26;Rioja, La
1/2/24;0;Total;26170;Villar de Arnedo, El;36;26;Rioja, La
1/2/24;0;Total;26175;Villavelayo;38;26;Rioja, La
1/2/24;10;Total Europa;26175;Villavelayo;31;26;Rioja, La
1/3/24;0;Total;26001;Ábalos;34;26;Rioja, La
1/3/24;0;Total;26002;Agoncillo;187;26;Rioja, La
1/3/24;10;Total Europa;26002;Agoncillo;172;26;Rioja, La
1/3/24;11;Total Unión Europea;26002;Agoncillo;162;26;Rioja, La
1/3/24;0;Total;26003;Aguilar del Río Alhama;31;26;Rioja, La
1/3/24;0;Total;26005;Albelda de Iregua;59;26;Rioja, La
1/3/24;10;Total Europa;26005;Albelda de Iregua;54;26;Rioja, La
1/3/24;11;Total Unión Europea;26005;Albelda de Iregua;51;26;Rioja, La
1/3/24;0;Total;26006;Alberite;46;26;Rioja, La
1/3/24;10;Total Europa;26006;Alberite;32;26;Rioja, La
1/3/24;0;Total;26007;Alcanadre;64;26;Rioja, La
1/3/24;10;Total Europa;26007;Alcanadre;51;26;Rioja, La
1/3/24;11;Total Unión Europea;26007;Alcanadre;47;26;Rioja, La
1/3/24;0;Total;26008;Aldeanueva de Ebro;105;26;Rioja, La
1/3/24;10;Total Europa;26008;Aldeanueva de Ebro;89;26;Rioja, La
1/3/24;11;Total Unión Europea;26008;Aldeanueva de Ebro;75;26;Rioja, La
1/3/24;0;Total;26009;Alesanco;30;26;Rioja, La
1/3/24;0;Total;26011;Alfaro;974;26;Rioja, La
1/3/24;10;Total Europa;26011;Alfaro;870;26;Rioja, La
1/3/24;11;Total Unión Europea;26011;Alfaro;823;26;Rioja, La
1/3/24;20;Total África;26011;Alfaro;45;26;Rioja, La
1/3/24;30;Total América;26011;Alfaro;48;26;Rioja, La
1/3/24;103;Bélgica;26011;Alfaro;71;26;Rioja, La
1/3/24;104;Bulgaria;26011;Alfaro;30;26;Rioja, La
1/3/24;107;Dinamarca;26011;Alfaro;41;26;Rioja, La
1/3/24;110;Francia;26011;Alfaro;158;26;Rioja, La
1/3/24;115;Italia;26011;Alfaro;95;26;Rioja, La
1/3/24;121;Países Bajos;26011;Alfaro;58;26;Rioja, La
1/3/24;122;Polonia;26011;Alfaro;80;26;Rioja, La
1/3/24;125;Reino Unido;26011;Alfaro;30;26;Rioja, La
1/3/24;126;Alemania;26011;Alfaro;101;26;Rioja, La
1/3/24;131;Suecia;26011;Alfaro;63;26;Rioja, La
1/3/24;228;Marruecos;26011;Alfaro;39;26;Rioja, La
1/3/24;0;Total;26012;Almarza de Cameros;38;26;Rioja, La
1/3/24;10;Total Europa;26012;Almarza de Cameros;34;26;Rioja, La
1/3/24;11;Total Unión Europea;26012;Almarza de Cameros;31;26;Rioja, La
1/3/24;0;Total;26014;Anguiano;134;26;Rioja, La
1/3/24;10;Total Europa;26014;Anguiano;117;26;Rioja, La
1/3/24;11;Total Unión Europea;26014;Anguiano;114;26;Rioja, La
1/3/24;121;Países Bajos;26014;Anguiano;36;26;Rioja, La
1/3/24;0;Total;26017;Arnedillo;90;26;Rioja, La
1/3/24;10;Total Europa;26017;Arnedillo;80;26;Rioja, La
1/3/24;11;Total Unión Europea;26017;Arnedillo;69;26;Rioja, La
1/3/24;0;Total;26018;Arnedo;277;26;Rioja, La
1/3/24;10;Total Europa;26018;Arnedo;227;26;Rioja, La
1/3/24;11;Total Unión Europea;26018;Arnedo;204;26;Rioja, La
1/3/24;30;Total América;26018;Arnedo;33;26;Rioja, La
1/3/24;102;Austria;26018;Arnedo;30;26;Rioja, La
1/3/24;110;Francia;26018;Arnedo;70;26;Rioja, La
1/3/24;121;Países Bajos;26018;Arnedo;33;26;Rioja, La
1/3/24;126;Alemania;26018;Arnedo;33;26;Rioja, La
1/3/24;0;Total;26019;Arrúbal;56;26;Rioja, La
1/3/24;10;Total Europa;26019;Arrúbal;51;26;Rioja, La
1/3/24;11;Total Unión Europea;26019;Arrúbal;51;26;Rioja, La
1/3/24;0;Total;26020;Ausejo;68;26;Rioja, La
1/3/24;10;Total Europa;26020;Ausejo;60;26;Rioja, La
1/3/24;11;Total Unión Europea;26020;Ausejo;55;26;Rioja, La
1/3/24;0;Total;26021;Autol;126;26;Rioja, La
1/3/24;10;Total Europa;26021;Autol;100;26;Rioja, La
1/3/24;11;Total Unión Europea;26021;Autol;93;26;Rioja, La
1/3/24;0;Total;26024;Bañares;104;26;Rioja, La
1/3/24;10;Total Europa;26024;Bañares;92;26;Rioja, La
1/3/24;11;Total Unión Europea;26024;Bañares;85;26;Rioja, La
1/3/24;0;Total;26034;Briones;105;26;Rioja, La
1/3/24;10;Total Europa;26034;Briones;93;26;Rioja, La
1/3/24;11;Total Unión Europea;26034;Briones;82;26;Rioja, La
1/3/24;0;Total;26036;Calahorra;882;26;Rioja, La
1/3/24;10;Total Europa;26036;Calahorra;716;26;Rioja, La
1/3/24;11;Total Unión Europea;26036;Calahorra;656;26;Rioja, La
1/3/24;20;Total África;26036;Calahorra;79;26;Rioja, La
1/3/24;30;Total América;26036;Calahorra;77;26;Rioja, La
1/3/24;33;Total Sudamérica;26036;Calahorra;61;26;Rioja, La
1/3/24;102;Austria;26036;Calahorra;38;26;Rioja, La
1/3/24;110;Francia;26036;Calahorra;180;26;Rioja, La
1/3/24;115;Italia;26036;Calahorra;58;26;Rioja, La
1/3/24;121;Países Bajos;26036;Calahorra;75;26;Rioja, La
1/3/24;123;Portugal;26036;Calahorra;31;26;Rioja, La
1/3/24;125;Reino Unido;26036;Calahorra;38;26;Rioja, La
1/3/24;126;Alemania;26036;Calahorra;63;26;Rioja, La
1/3/24;131;Suecia;26036;Calahorra;63;26;Rioja, La
1/3/24;343;Colombia;26036;Calahorra;51;26;Rioja, La
1/3/24;0;Total;26046;Cenicero;107;26;Rioja, La
1/3/24;10;Total Europa;26046;Cenicero;94;26;Rioja, La
1/3/24;11;Total Unión Europea;26046;Cenicero;90;26;Rioja, La
1/3/24;0;Total;26047;Cervera del Río Alhama;164;26;Rioja, La
1/3/24;10;Total Europa;26047;Cervera del Río Alhama;145;26;Rioja, La
1/3/24;11;Total Unión Europea;26047;Cervera del Río Alhama;139;26;Rioja, La
1/3/24;103;Bélgica;26047;Cervera del Río Alhama;32;26;Rioja, La
1/3/24;110;Francia;26047;Cervera del Río Alhama;45;26;Rioja, La
1/3/24;0;Total;26049;Cihuri;58;26;Rioja, La
1/3/24;10;Total Europa;26049;Cihuri;42;26;Rioja, La
1/3/24;11;Total Unión Europea;26049;Cihuri;39;26;Rioja, La
1/3/24;0;Total;26051;Clavijo;32;26;Rioja, La
1/3/24;0;Total;26054;Cornago;46;26;Rioja, La
1/3/24;10;Total Europa;26054;Cornago;41;26;Rioja, La
1/3/24;11;Total Unión Europea;26054;Cornago;38;26;Rioja, La
1/3/24;0;Total;26056;Cuzcurrita de Río Tirón;70;26;Rioja, La
1/3/24;10;Total Europa;26056;Cuzcurrita de Río Tirón;61;26;Rioja, La
1/3/24;11;Total Unión Europea;26056;Cuzcurrita de Río Tirón;53;26;Rioja, La
1/3/24;0;Total;26061;Ezcaray;148;26;Rioja, La
1/3/24;10;Total Europa;26061;Ezcaray;124;26;Rioja, La
1/3/24;11;Total Unión Europea;26061;Ezcaray;101;26;Rioja, La
1/3/24;110;Francia;26061;Ezcaray;37;26;Rioja, La
1/3/24;0;Total;26062;Foncea;42;26;Rioja, La
1/3/24;10;Total Europa;26062;Foncea;42;26;Rioja, La
1/3/24;11;Total Unión Europea;26062;Foncea;42;26;Rioja, La
1/3/24;0;Total;26064;Fuenmayor;124;26;Rioja, La
1/3/24;10;Total Europa;26064;Fuenmayor;106;26;Rioja, La
1/3/24;11;Total Unión Europea;26064;Fuenmayor;99;26;Rioja, La
1/3/24;0;Total;26069;Grañón;47;26;Rioja, La
1/3/24;10;Total Europa;26069;Grañón;47;26;Rioja, La
1/3/24;11;Total Unión Europea;26069;Grañón;47;26;Rioja, La
1/3/24;0;Total;26071;Haro;418;26;Rioja, La
1/3/24;10;Total Europa;26071;Haro;350;26;Rioja, La
1/3/24;11;Total Unión Europea;26071;Haro;278;26;Rioja, La
1/3/24;30;Total América;26071;Haro;32;26;Rioja, La
1/3/24;110;Francia;26071;Haro;56;26;Rioja, La
1/3/24;121;Países Bajos;26071;Haro;52;26;Rioja, La
1/3/24;123;Portugal;26071;Haro;30;26;Rioja, La
1/3/24;125;Reino Unido;26071;Haro;55;26;Rioja, La
1/3/24;126;Alemania;26071;Haro;56;26;Rioja, La
1/3/24;0;Total;26079;Huércanos;94;26;Rioja, La
1/3/24;10;Total Europa;26079;Huércanos;76;26;Rioja, La
1/3/24;11;Total Unión Europea;26079;Huércanos;73;26;Rioja, La
1/3/24;0;Total;26084;Lardero;238;26;Rioja, La
1/3/24;10;Total Europa;26084;Lardero;188;26;Rioja, La
1/3/24;11;Total Unión Europea;26084;Lardero;171;26;Rioja, La
1/3/24;30;Total América;26084;Lardero;36;26;Rioja, La
1/3/24;110;Francia;26084;Lardero;59;26;Rioja, La
1/3/24;121;Países Bajos;26084;Lardero;38;26;Rioja, La
1/3/24;0;Total;26089;Logroño;5084;26;Rioja, La
1/3/24;10;Total Europa;26089;Logroño;4282;26;Rioja, La
1/3/24;11;Total Unión Europea;26089;Logroño;3844;26;Rioja, La
1/3/24;20;Total África;26089;Logroño;116;26;Rioja, La
1/3/24;30;Total América;26089;Logroño;576;26;Rioja, La
1/3/24;31;Total América del Norte;26089;Logroño;268;26;Rioja, La
1/3/24;33;Total Sudamérica;26089;Logroño;276;26;Rioja, La
1/3/24;40;Total Asia;26089;Logroño;102;26;Rioja, La
1/3/24;102;Austria;26089;Logroño;231;26;Rioja, La
1/3/24;103;Bélgica;26089;Logroño;120;26;Rioja, La
1/3/24;107;Dinamarca;26089;Logroño;75;26;Rioja, La
1/3/24;110;Francia;26089;Logroño;1143;26;Rioja, La
1/3/24;113;Irlanda;26089;Logroño;45;26;Rioja, La
1/3/24;115;Italia;26089;Logroño;190;26;Rioja, La
1/3/24;117;Luxemburgo;26089;Logroño;121;26;Rioja, La
1/3/24;121;Países Bajos;26089;Logroño;710;26;Rioja, La
1/3/24;122;Polonia;26089;Logroño;137;26;Rioja, La
1/3/24;123;Portugal;26089;Logroño;175;26;Rioja, La
1/3/24;124;Andorra;26089;Logroño;52;26;Rioja, La
1/3/24;125;Reino Unido;26089;Logroño;270;26;Rioja, La
1/3/24;126;Alemania;26089;Logroño;585;26;Rioja, La
1/3/24;128;Rumania;26089;Logroño;100;26;Rioja, La
1/3/24;131;Suecia;26089;Logroño;98;26;Rioja, La
1/3/24;132;Suiza;26089;Logroño;64;26;Rioja, La
1/3/24;228;Marruecos;26089;Logroño;59;26;Rioja, La
1/3/24;302;EE.UU.;26089;Logroño;184;26;Rioja, La
1/3/24;343;Colombia;26089;Logroño;175;26;Rioja, La
1/3/24;351;Venezuela;26089;Logroño;31;26;Rioja, La
1/3/24;407;China;26089;Logroño;40;26;Rioja, La
1/3/24;0;Total;26091;Lumbreras de Cameros;460;26;Rioja, La
1/3/24;10;Total Europa;26091;Lumbreras de Cameros;447;26;Rioja, La
1/3/24;11;Total Unión Europea;26091;Lumbreras de Cameros;442;26;Rioja, La
1/3/24;110;Francia;26091;Lumbreras de Cameros;74;26;Rioja, La
1/3/24;121;Países Bajos;26091;Lumbreras de Cameros;199;26;Rioja, La
1/3/24;131;Suecia;26091;Lumbreras de Cameros;100;26;Rioja, La
1/3/24;0;Total;26095;Matute;31;26;Rioja, La
1/3/24;0;Total;26099;Murillo de Río Leza;51;26;Rioja, La
1/3/24;10;Total Europa;26099;Murillo de Río Leza;36;26;Rioja, La
1/3/24;11;Total Unión Europea;26099;Murillo de Río Leza;32;26;Rioja, La
1/3/24;0;Total;26102;Nájera;173;26;Rioja, La
1/3/24;10;Total Europa;26102;Nájera;138;26;Rioja, La
1/3/24;11;Total Unión Europea;26102;Nájera;131;26;Rioja, La
1/3/24;110;Francia;26102;Nájera;43;26;Rioja, La
1/3/24;121;Países Bajos;26102;Nájera;35;26;Rioja, La
1/3/24;0;Total;26103;Nalda;85;26;Rioja, La
1/3/24;10;Total Europa;26103;Nalda;70;26;Rioja, La
1/3/24;11;Total Unión Europea;26103;Nalda;67;26;Rioja, La
1/3/24;0;Total;26105;Navarrete;94;26;Rioja, La
1/3/24;10;Total Europa;26105;Navarrete;82;26;Rioja, La
1/3/24;11;Total Unión Europea;26105;Navarrete;71;26;Rioja, La
1/3/24;0;Total;26106;Nestares;73;26;Rioja, La
1/3/24;10;Total Europa;26106;Nestares;72;26;Rioja, La
1/3/24;11;Total Unión Europea;26106;Nestares;65;26;Rioja, La
1/3/24;0;Total;26117;Pradejón;116;26;Rioja, La
1/3/24;10;Total Europa;26117;Pradejón;108;26;Rioja, La
1/3/24;11;Total Unión Europea;26117;Pradejón;101;26;Rioja, La
1/3/24;131;Suecia;26117;Pradejón;43;26;Rioja, La
1/3/24;0;Total;26120;Quel;141;26;Rioja, La
1/3/24;10;Total Europa;26120;Quel;80;26;Rioja, La
1/3/24;11;Total Unión Europea;26120;Quel;76;26;Rioja, La
1/3/24;20;Total África;26120;Quel;41;26;Rioja, La
1/3/24;0;Total;26125;Rincón de Soto;73;26;Rioja, La
1/3/24;10;Total Europa;26125;Rincón de Soto;58;26;Rioja, La
1/3/24;11;Total Unión Europea;26125;Rincón de Soto;52;26;Rioja, La
1/3/24;0;Total;26129;San Asensio;68;26;Rioja, La
1/3/24;10;Total Europa;26129;San Asensio;48;26;Rioja, La
1/3/24;11;Total Unión Europea;26129;San Asensio;45;26;Rioja, La
1/3/24;0;Total;26135;Santa Engracia del Jubera;30;26;Rioja, La
1/3/24;0;Total;26138;Santo Domingo de la Calzada;111;26;Rioja, La
1/3/24;10;Total Europa;26138;Santo Domingo de la Calzada;88;26;Rioja, La
1/3/24;11;Total Unión Europea;26138;Santo Domingo de la Calzada;80;26;Rioja, La
1/3/24;110;Francia;26138;Santo Domingo de la Calzada;31;26;Rioja, La
1/3/24;0;Total;26142;San Vicente de la Sonsierra;71;26;Rioja, La
1/3/24;10;Total Europa;26142;San Vicente de la Sonsierra;58;26;Rioja, La
1/3/24;11;Total Unión Europea;26142;San Vicente de la Sonsierra;52;26;Rioja, La
1/3/24;0;Total;26144;Sorzano;47;26;Rioja, La
1/3/24;10;Total Europa;26144;Sorzano;38;26;Rioja, La
1/3/24;11;Total Unión Europea;26144;Sorzano;32;26;Rioja, La
1/3/24;0;Total;26148;Tirgo;32;26;Rioja, La
1/3/24;0;Total;26155;Treviana;58;26;Rioja, La
1/3/24;10;Total Europa;26155;Treviana;50;26;Rioja, La
1/3/24;11;Total Unión Europea;26155;Treviana;48;26;Rioja, La
1/3/24;0;Total;26165;Viguera;84;26;Rioja, La
1/3/24;10;Total Europa;26165;Viguera;77;26;Rioja, La
1/3/24;11;Total Unión Europea;26165;Viguera;71;26;Rioja, La
1/3/24;0;Total;26168;Villamediana de Iregua;125;26;Rioja, La
1/3/24;10;Total Europa;26168;Villamediana de Iregua;88;26;Rioja, La
1/3/24;11;Total Unión Europea;26168;Villamediana de Iregua;81;26;Rioja, La
1/3/24;110;Francia;26168;Villamediana de Iregua;30;26;Rioja, La
1/3/24;0;Total;26170;Villar de Arnedo, El;58;26;Rioja, La
1/3/24;10;Total Europa;26170;Villar de Arnedo, El;50;26;Rioja, La
1/3/24;11;Total Unión Europea;26170;Villar de Arnedo, El;43;26;Rioja, La
1/3/24;0;Total;26175;Villavelayo;38;26;Rioja, La
1/4/24;0;Total;26002;Agoncillo;210;26;Rioja, La
1/4/24;10;Total Europa;26002;Agoncillo;188;26;Rioja, La
1/4/24;11;Total Unión Europea;26002;Agoncillo;162;26;Rioja, La
1/4/24;0;Total;26003;Aguilar del Río Alhama;38;26;Rioja, La
1/4/24;10;Total Europa;26003;Aguilar del Río Alhama;35;26;Rioja, La
1/4/24;11;Total Unión Europea;26003;Aguilar del Río Alhama;32;26;Rioja, La
1/4/24;0;Total;26005;Albelda de Iregua;65;26;Rioja, La
1/4/24;10;Total Europa;26005;Albelda de Iregua;57;26;Rioja, La
1/4/24;11;Total Unión Europea;26005;Albelda de Iregua;53;26;Rioja, La
1/4/24;0;Total;26006;Alberite;50;26;Rioja, La
1/4/24;10;Total Europa;26006;Alberite;44;26;Rioja, La
1/4/24;11;Total Unión Europea;26006;Alberite;41;26;Rioja, La
1/4/24;0;Total;26007;Alcanadre;66;26;Rioja, La
1/4/24;10;Total Europa;26007;Alcanadre;56;26;Rioja, La
1/4/24;11;Total Unión Europea;26007;Alcanadre;50;26;Rioja, La
1/4/24;0;Total;26008;Aldeanueva de Ebro;76;26;Rioja, La
1/4/24;10;Total Europa;26008;Aldeanueva de Ebro;60;26;Rioja, La
1/4/24;11;Total Unión Europea;26008;Aldeanueva de Ebro;53;26;Rioja, La
1/4/24;0;Total;26009;Alesanco;44;26;Rioja, La
1/4/24;10;Total Europa;26009;Alesanco;36;26;Rioja, La
1/4/24;11;Total Unión Europea;26009;Alesanco;33;26;Rioja, La
1/4/24;0;Total;26011;Alfaro;1118;26;Rioja, La
1/4/24;10;Total Europa;26011;Alfaro;1024;26;Rioja, La
1/4/24;11;Total Unión Europea;26011;Alfaro;984;26;Rioja, La
1/4/24;20;Total África;26011;Alfaro;43;26;Rioja, La
1/4/24;30;Total América;26011;Alfaro;48;26;Rioja, La
1/4/24;103;Bélgica;26011;Alfaro;54;26;Rioja, La
1/4/24;107;Dinamarca;26011;Alfaro;42;26;Rioja, La
1/4/24;110;Francia;26011;Alfaro;264;26;Rioja, La
1/4/24;113;Irlanda;26011;Alfaro;39;26;Rioja, La
